REPO,FILE,DEV,MINOR,MAJOR,OWNER_LINES,SMELL_COUNT,SMELL_FLAG
/home/brokenquark/ostk-ansi/ostk-ansi/openstack-ansible/inventory/group_vars/,/home/brokenquark/ostk-ansi/ostk-ansi/openstack-ansible/inventory/group_vars/utility_all.yml,3,0,3,0.76056,0,0
/home/brokenquark/ostk-ansi/ostk-ansi/openstack-ansible/inventory/host_vars/localhost/,/home/brokenquark/ostk-ansi/ostk-ansi/openstack-ansible/inventory/host_vars/localhost/ceilometer.yml,1,0,1,1.0,2,1
/home/brokenquark/ostk-ansi/ostk-ansi/openstack-ansible/inventory/host_vars/localhost/,/home/brokenquark/ostk-ansi/ostk-ansi/openstack-ansible/inventory/host_vars/localhost/cinder.yml,2,0,2,0.77778,0,0
/home/brokenquark/ostk-ansi/ostk-ansi/openstack-ansible/inventory/host_vars/localhost/,/home/brokenquark/ostk-ansi/ostk-ansi/openstack-ansible/inventory/host_vars/localhost/neutron.yml,2,0,2,0.7,0,0
/home/brokenquark/ostk-ansi/ostk-ansi/openstack-ansible/inventory/host_vars/localhost/,/home/brokenquark/ostk-ansi/ostk-ansi/openstack-ansible/inventory/host_vars/localhost/nova.yml,2,0,2,0.82353,0,0
/home/brokenquark/ostk-ansi/ostk-ansi/openstack-ansible/inventory/host_vars/localhost/,/home/brokenquark/ostk-ansi/ostk-ansi/openstack-ansible/inventory/host_vars/localhost/swift.yml,1,0,1,1.0,2,1
/home/brokenquark/ostk-ansi/ostk-ansi/openstack-ansible/inventory/host_vars/localhost/,/home/brokenquark/ostk-ansi/ostk-ansi/openstack-ansible/inventory/host_vars/localhost/unbound.yml,1,0,1,1.0,0,0
/home/brokenquark/ostk-ansi/ostk-ansi/openstack-ansible/playbooks/,/home/brokenquark/ostk-ansi/ostk-ansi/openstack-ansible/playbooks/ceph-install.yml,11,5,6,0.42387,10,1
/home/brokenquark/ostk-ansi/ostk-ansi/openstack-ansible/playbooks/,/home/brokenquark/ostk-ansi/ostk-ansi/openstack-ansible/playbooks/ceph-rgw-install.yml,7,4,3,0.62069,2,1
/home/brokenquark/ostk-ansi/ostk-ansi/openstack-ansible/playbooks/,/home/brokenquark/ostk-ansi/ostk-ansi/openstack-ansible/playbooks/ceph-rgw-keystone-setup.yml,4,2,2,0.59259,2,1
/home/brokenquark/ostk-ansi/ostk-ansi/openstack-ansible/playbooks/common-playbooks/,/home/brokenquark/ostk-ansi/ostk-ansi/openstack-ansible/playbooks/common-playbooks/cinder.yml,6,4,2,0.84127,2,1
/home/brokenquark/ostk-ansi/ostk-ansi/openstack-ansible/playbooks/common-playbooks/,/home/brokenquark/ostk-ansi/ostk-ansi/openstack-ansible/playbooks/common-playbooks/glance.yml,6,2,4,0.76667,2,1
/home/brokenquark/ostk-ansi/ostk-ansi/openstack-ansible/playbooks/common-playbooks/,/home/brokenquark/ostk-ansi/ostk-ansi/openstack-ansible/playbooks/common-playbooks/neutron.yml,7,5,2,0.71774,2,1
/home/brokenquark/ostk-ansi/ostk-ansi/openstack-ansible/playbooks/common-playbooks/,/home/brokenquark/ostk-ansi/ostk-ansi/openstack-ansible/playbooks/common-playbooks/nova.yml,7,3,4,0.64398,2,1
/home/brokenquark/ostk-ansi/ostk-ansi/openstack-ansible/playbooks/common-tasks/,/home/brokenquark/ostk-ansi/ostk-ansi/openstack-ansible/playbooks/common-tasks/dynamic-address-fact.yml,3,1,2,0.72,0,0
/home/brokenquark/ostk-ansi/ostk-ansi/openstack-ansible/playbooks/common-tasks/,/home/brokenquark/ostk-ansi/ostk-ansi/openstack-ansible/playbooks/common-tasks/dynamic-grouping.yml,3,0,3,0.83333,0,0
/home/brokenquark/ostk-ansi/ostk-ansi/openstack-ansible/playbooks/common-tasks/,/home/brokenquark/ostk-ansi/ostk-ansi/openstack-ansible/playbooks/common-tasks/haproxy-endpoint-manage.yml,2,0,2,0.93333,0,0
/home/brokenquark/ostk-ansi/ostk-ansi/openstack-ansible/playbooks/common-tasks/,/home/brokenquark/ostk-ansi/ostk-ansi/openstack-ansible/playbooks/common-tasks/os-log-dir-setup.yml,2,1,1,0.95455,0,0
/home/brokenquark/ostk-ansi/ostk-ansi/openstack-ansible/playbooks/common-tasks/,/home/brokenquark/ostk-ansi/ostk-ansi/openstack-ansible/playbooks/common-tasks/os-lxc-container-setup.yml,7,5,2,0.82759,4,1
/home/brokenquark/ostk-ansi/ostk-ansi/openstack-ansible/playbooks/common-tasks/,/home/brokenquark/ostk-ansi/ostk-ansi/openstack-ansible/playbooks/common-tasks/os-nspawn-container-setup.yml,3,2,1,0.9845,0,0
/home/brokenquark/ostk-ansi/ostk-ansi/openstack-ansible/playbooks/common-tasks/,/home/brokenquark/ostk-ansi/ostk-ansi/openstack-ansible/playbooks/common-tasks/package-cache-proxy.yml,4,0,4,0.35821,1,1
/home/brokenquark/ostk-ansi/ostk-ansi/openstack-ansible/playbooks/common-tasks/,/home/brokenquark/ostk-ansi/ostk-ansi/openstack-ansible/playbooks/common-tasks/remove_container_journal.yml,1,0,1,1.0,0,0
/home/brokenquark/ostk-ansi/ostk-ansi/openstack-ansible/playbooks/common-tasks/,/home/brokenquark/ostk-ansi/ostk-ansi/openstack-ansible/playbooks/common-tasks/restart-service.yml,2,1,1,0.95745,1,1
/home/brokenquark/ostk-ansi/ostk-ansi/openstack-ansible/playbooks/common-tasks/,/home/brokenquark/ostk-ansi/ostk-ansi/openstack-ansible/playbooks/common-tasks/rsyslog-client.yml,1,0,1,1.0,0,0
/home/brokenquark/ostk-ansi/ostk-ansi/openstack-ansible/playbooks/common-tasks/,/home/brokenquark/ostk-ansi/ostk-ansi/openstack-ansible/playbooks/common-tasks/set-pip-vars.yml,1,0,1,1.0,0,0
/home/brokenquark/ostk-ansi/ostk-ansi/openstack-ansible/playbooks/common-tasks/,/home/brokenquark/ostk-ansi/ostk-ansi/openstack-ansible/playbooks/common-tasks/unbound-clients.yml,1,0,1,1.0,1,1
/home/brokenquark/ostk-ansi/ostk-ansi/openstack-ansible/playbooks/,/home/brokenquark/ostk-ansi/ostk-ansi/openstack-ansible/playbooks/containers-deploy.yml,1,0,1,1.0,0,0
/home/brokenquark/ostk-ansi/ostk-ansi/openstack-ansible/playbooks/,/home/brokenquark/ostk-ansi/ostk-ansi/openstack-ansible/playbooks/containers-lxc-create.yml,3,0,3,0.6,5,1
/home/brokenquark/ostk-ansi/ostk-ansi/openstack-ansible/playbooks/,/home/brokenquark/ostk-ansi/ostk-ansi/openstack-ansible/playbooks/containers-lxc-destroy.yml,1,0,1,1.0,3,1
/home/brokenquark/ostk-ansi/ostk-ansi/openstack-ansible/playbooks/,/home/brokenquark/ostk-ansi/ostk-ansi/openstack-ansible/playbooks/containers-lxc-host.yml,3,0,3,0.84746,2,1
/home/brokenquark/ostk-ansi/ostk-ansi/openstack-ansible/playbooks/,/home/brokenquark/ostk-ansi/ostk-ansi/openstack-ansible/playbooks/containers-nspawn-create.yml,3,1,2,0.80672,5,1
/home/brokenquark/ostk-ansi/ostk-ansi/openstack-ansible/playbooks/,/home/brokenquark/ostk-ansi/ostk-ansi/openstack-ansible/playbooks/containers-nspawn-destroy.yml,1,0,1,1.0,3,1
/home/brokenquark/ostk-ansi/ostk-ansi/openstack-ansible/playbooks/,/home/brokenquark/ostk-ansi/ostk-ansi/openstack-ansible/playbooks/containers-nspawn-host.yml,3,1,2,0.88462,2,1
/home/brokenquark/ostk-ansi/ostk-ansi/openstack-ansible/playbooks/defaults/,/home/brokenquark/ostk-ansi/ostk-ansi/openstack-ansible/playbooks/defaults/distro_install.yml,1,0,1,1.0,0,0
/home/brokenquark/ostk-ansi/ostk-ansi/openstack-ansible/playbooks/defaults/,/home/brokenquark/ostk-ansi/ostk-ansi/openstack-ansible/playbooks/defaults/healthchecks-vars.yml,2,0,2,0.8972,7,1
/home/brokenquark/ostk-ansi/ostk-ansi/openstack-ansible/playbooks/defaults/repo_packages/,/home/brokenquark/ostk-ansi/ostk-ansi/openstack-ansible/playbooks/defaults/repo_packages/gnocchi.yml,3,1,2,0.92105,0,0
/home/brokenquark/ostk-ansi/ostk-ansi/openstack-ansible/playbooks/defaults/repo_packages/,/home/brokenquark/ostk-ansi/ostk-ansi/openstack-ansible/playbooks/defaults/repo_packages/nova_consoles.yml,3,0,3,0.65,0,0
/home/brokenquark/ostk-ansi/ostk-ansi/openstack-ansible/playbooks/defaults/repo_packages/,/home/brokenquark/ostk-ansi/ostk-ansi/openstack-ansible/playbooks/defaults/repo_packages/openstack_services.yml,2,0,2,0.8206,0,0
/home/brokenquark/ostk-ansi/ostk-ansi/openstack-ansible/playbooks/defaults/repo_packages/,/home/brokenquark/ostk-ansi/ostk-ansi/openstack-ansible/playbooks/defaults/repo_packages/openstack_testing.yml,1,0,1,1.0,1,1
/home/brokenquark/ostk-ansi/ostk-ansi/openstack-ansible/playbooks/defaults/,/home/brokenquark/ostk-ansi/ostk-ansi/openstack-ansible/playbooks/defaults/source_install.yml,2,0,2,0.86047,1,1
/home/brokenquark/ostk-ansi/ostk-ansi/openstack-ansible/playbooks/,/home/brokenquark/ostk-ansi/ostk-ansi/openstack-ansible/playbooks/etcd-install.yml,5,3,2,0.85294,2,1
/home/brokenquark/ostk-ansi/ostk-ansi/openstack-ansible/playbooks/,/home/brokenquark/ostk-ansi/ostk-ansi/openstack-ansible/playbooks/galera-install.yml,2,0,2,0.80263,4,1
/home/brokenquark/ostk-ansi/ostk-ansi/openstack-ansible/playbooks/,/home/brokenquark/ostk-ansi/ostk-ansi/openstack-ansible/playbooks/haproxy-install.yml,2,0,2,0.77465,2,1
/home/brokenquark/ostk-ansi/ostk-ansi/openstack-ansible/playbooks/,/home/brokenquark/ostk-ansi/ostk-ansi/openstack-ansible/playbooks/healthcheck-hosts.yml,3,2,1,0.96809,0,0
/home/brokenquark/ostk-ansi/ostk-ansi/openstack-ansible/playbooks/,/home/brokenquark/ostk-ansi/ostk-ansi/openstack-ansible/playbooks/healthcheck-infrastructure.yml,4,2,2,0.88987,11,1
/home/brokenquark/ostk-ansi/ostk-ansi/openstack-ansible/playbooks/,/home/brokenquark/ostk-ansi/ostk-ansi/openstack-ansible/playbooks/healthcheck-openstack.yml,2,1,1,0.99819,0,0
/home/brokenquark/ostk-ansi/ostk-ansi/openstack-ansible/playbooks/,/home/brokenquark/ostk-ansi/ostk-ansi/openstack-ansible/playbooks/infra-journal-remote.yml,2,1,1,0.95413,8,1
/home/brokenquark/ostk-ansi/ostk-ansi/openstack-ansible/playbooks/,/home/brokenquark/ostk-ansi/ostk-ansi/openstack-ansible/playbooks/listening-port-report.yml,1,0,1,1.0,0,0
/home/brokenquark/ostk-ansi/ostk-ansi/openstack-ansible/playbooks/,/home/brokenquark/ostk-ansi/ostk-ansi/openstack-ansible/playbooks/lxc-containers-create.yml,1,1,0,0.0125,5,1
/home/brokenquark/ostk-ansi/ostk-ansi/openstack-ansible/playbooks/,/home/brokenquark/ostk-ansi/ostk-ansi/openstack-ansible/playbooks/lxc-containers-destroy.yml,1,1,0,0.01099,3,1
/home/brokenquark/ostk-ansi/ostk-ansi/openstack-ansible/playbooks/,/home/brokenquark/ostk-ansi/ostk-ansi/openstack-ansible/playbooks/lxc-hosts-setup.yml,1,1,0,0.01695,2,1
/home/brokenquark/ostk-ansi/ostk-ansi/openstack-ansible/playbooks/,/home/brokenquark/ostk-ansi/ostk-ansi/openstack-ansible/playbooks/memcached-install.yml,2,0,2,0.64583,2,1
/home/brokenquark/ostk-ansi/ostk-ansi/openstack-ansible/playbooks/,/home/brokenquark/ostk-ansi/ostk-ansi/openstack-ansible/playbooks/openstack-hosts-setup.yml,2,0,2,0.73438,4,1
/home/brokenquark/ostk-ansi/ostk-ansi/openstack-ansible/playbooks/,/home/brokenquark/ostk-ansi/ostk-ansi/openstack-ansible/playbooks/os-aodh-install.yml,7,3,4,0.40816,2,1
/home/brokenquark/ostk-ansi/ostk-ansi/openstack-ansible/playbooks/,/home/brokenquark/ostk-ansi/ostk-ansi/openstack-ansible/playbooks/os-barbican-install.yml,8,4,4,0.54167,2,1
/home/brokenquark/ostk-ansi/ostk-ansi/openstack-ansible/playbooks/,/home/brokenquark/ostk-ansi/ostk-ansi/openstack-ansible/playbooks/os-blazar-install.yml,1,0,1,1.0,2,1
/home/brokenquark/ostk-ansi/ostk-ansi/openstack-ansible/playbooks/,/home/brokenquark/ostk-ansi/ostk-ansi/openstack-ansible/playbooks/os-ceilometer-install.yml,8,5,3,0.41667,2,1
/home/brokenquark/ostk-ansi/ostk-ansi/openstack-ansible/playbooks/,/home/brokenquark/ostk-ansi/ostk-ansi/openstack-ansible/playbooks/os-cinder-install.yml,7,5,2,0.76563,8,1
/home/brokenquark/ostk-ansi/ostk-ansi/openstack-ansible/playbooks/,/home/brokenquark/ostk-ansi/ostk-ansi/openstack-ansible/playbooks/os-congress-install.yml,5,1,4,0.7069,2,1
/home/brokenquark/ostk-ansi/ostk-ansi/openstack-ansible/playbooks/,/home/brokenquark/ostk-ansi/ostk-ansi/openstack-ansible/playbooks/os-designate-install.yml,8,4,4,0.56863,2,1
/home/brokenquark/ostk-ansi/ostk-ansi/openstack-ansible/playbooks/,/home/brokenquark/ostk-ansi/ostk-ansi/openstack-ansible/playbooks/os-glance-install.yml,6,4,2,0.78992,4,1
/home/brokenquark/ostk-ansi/ostk-ansi/openstack-ansible/playbooks/,/home/brokenquark/ostk-ansi/ostk-ansi/openstack-ansible/playbooks/os-gnocchi-install.yml,9,3,6,0.31343,2,1
/home/brokenquark/ostk-ansi/ostk-ansi/openstack-ansible/playbooks/,/home/brokenquark/ostk-ansi/ostk-ansi/openstack-ansible/playbooks/os-heat-install.yml,7,4,3,0.67308,2,1
/home/brokenquark/ostk-ansi/ostk-ansi/openstack-ansible/playbooks/,/home/brokenquark/ostk-ansi/ostk-ansi/openstack-ansible/playbooks/os-horizon-install.yml,7,4,3,0.7,2,1
/home/brokenquark/ostk-ansi/ostk-ansi/openstack-ansible/playbooks/,/home/brokenquark/ostk-ansi/ostk-ansi/openstack-ansible/playbooks/os-ironic-install.yml,7,3,4,0.51111,2,1
/home/brokenquark/ostk-ansi/ostk-ansi/openstack-ansible/playbooks/,/home/brokenquark/ostk-ansi/ostk-ansi/openstack-ansible/playbooks/os-keystone-install.yml,10,8,2,0.6875,4,1
/home/brokenquark/ostk-ansi/ostk-ansi/openstack-ansible/playbooks/,/home/brokenquark/ostk-ansi/ostk-ansi/openstack-ansible/playbooks/os-magnum-install.yml,7,3,4,0.54902,2,1
/home/brokenquark/ostk-ansi/ostk-ansi/openstack-ansible/playbooks/,/home/brokenquark/ostk-ansi/ostk-ansi/openstack-ansible/playbooks/os-neutron-install.yml,4,1,3,0.46,0,0
/home/brokenquark/ostk-ansi/ostk-ansi/openstack-ansible/playbooks/,/home/brokenquark/ostk-ansi/ostk-ansi/openstack-ansible/playbooks/os-nova-install.yml,8,6,2,0.81967,8,1
/home/brokenquark/ostk-ansi/ostk-ansi/openstack-ansible/playbooks/,/home/brokenquark/ostk-ansi/ostk-ansi/openstack-ansible/playbooks/os-octavia-install.yml,7,3,4,0.56863,2,1
/home/brokenquark/ostk-ansi/ostk-ansi/openstack-ansible/playbooks/,/home/brokenquark/ostk-ansi/ostk-ansi/openstack-ansible/playbooks/os-rally-install.yml,5,1,4,0.67742,2,1
/home/brokenquark/ostk-ansi/ostk-ansi/openstack-ansible/playbooks/,/home/brokenquark/ostk-ansi/ostk-ansi/openstack-ansible/playbooks/os-sahara-install.yml,8,4,4,0.52174,2,1
/home/brokenquark/ostk-ansi/ostk-ansi/openstack-ansible/playbooks/,/home/brokenquark/ostk-ansi/ostk-ansi/openstack-ansible/playbooks/os-swift-install.yml,7,4,3,0.59701,4,1
/home/brokenquark/ostk-ansi/ostk-ansi/openstack-ansible/playbooks/,/home/brokenquark/ostk-ansi/ostk-ansi/openstack-ansible/playbooks/os-swift-sync.yml,2,0,2,0.5,2,1
/home/brokenquark/ostk-ansi/ostk-ansi/openstack-ansible/playbooks/,/home/brokenquark/ostk-ansi/ostk-ansi/openstack-ansible/playbooks/os-tacker-install.yml,6,3,3,0.60465,2,1
/home/brokenquark/ostk-ansi/ostk-ansi/openstack-ansible/playbooks/,/home/brokenquark/ostk-ansi/ostk-ansi/openstack-ansible/playbooks/os-tempest-install.yml,2,0,2,0.54054,2,1
/home/brokenquark/ostk-ansi/ostk-ansi/openstack-ansible/playbooks/,/home/brokenquark/ostk-ansi/ostk-ansi/openstack-ansible/playbooks/os-trove-install.yml,7,3,4,0.56863,2,1
/home/brokenquark/ostk-ansi/ostk-ansi/openstack-ansible/playbooks/,/home/brokenquark/ostk-ansi/ostk-ansi/openstack-ansible/playbooks/rabbitmq-install.yml,2,0,2,0.79762,8,1
/home/brokenquark/ostk-ansi/ostk-ansi/openstack-ansible/playbooks/,/home/brokenquark/ostk-ansi/ostk-ansi/openstack-ansible/playbooks/repo-build.yml,11,7,4,0.36047,2,1
/home/brokenquark/ostk-ansi/ostk-ansi/openstack-ansible/playbooks/,/home/brokenquark/ostk-ansi/ostk-ansi/openstack-ansible/playbooks/repo-install.yml,2,0,2,0.88235,0,0
/home/brokenquark/ostk-ansi/ostk-ansi/openstack-ansible/playbooks/,/home/brokenquark/ostk-ansi/ostk-ansi/openstack-ansible/playbooks/repo-server.yml,7,4,3,0.67123,2,1
/home/brokenquark/ostk-ansi/ostk-ansi/openstack-ansible/playbooks/,/home/brokenquark/ostk-ansi/ostk-ansi/openstack-ansible/playbooks/repo-use.yml,3,1,2,0.53125,0,0
/home/brokenquark/ostk-ansi/ostk-ansi/openstack-ansible/playbooks/roles/system_crontab_coordination/defaults/,/home/brokenquark/ostk-ansi/ostk-ansi/openstack-ansible/playbooks/roles/system_crontab_coordination/defaults/main.yml,1,0,1,1.0,0,0
/home/brokenquark/ostk-ansi/ostk-ansi/openstack-ansible/playbooks/roles/system_crontab_coordination/meta/,/home/brokenquark/ostk-ansi/ostk-ansi/openstack-ansible/playbooks/roles/system_crontab_coordination/meta/main.yml,2,1,1,0.96429,0,0
/home/brokenquark/ostk-ansi/ostk-ansi/openstack-ansible/playbooks/roles/system_crontab_coordination/tasks/,/home/brokenquark/ostk-ansi/ostk-ansi/openstack-ansible/playbooks/roles/system_crontab_coordination/tasks/main.yml,2,0,2,0.91667,2,1
/home/brokenquark/ostk-ansi/ostk-ansi/openstack-ansible/playbooks/,/home/brokenquark/ostk-ansi/ostk-ansi/openstack-ansible/playbooks/rsyslog-install.yml,6,3,3,0.78,2,1
/home/brokenquark/ostk-ansi/ostk-ansi/openstack-ansible/playbooks/,/home/brokenquark/ostk-ansi/ostk-ansi/openstack-ansible/playbooks/security-hardening.yml,4,2,2,0.82759,2,1
/home/brokenquark/ostk-ansi/ostk-ansi/openstack-ansible/playbooks/,/home/brokenquark/ostk-ansi/ostk-ansi/openstack-ansible/playbooks/setup-everything.yml,2,0,2,0.83333,0,0
/home/brokenquark/ostk-ansi/ostk-ansi/openstack-ansible/playbooks/,/home/brokenquark/ostk-ansi/ostk-ansi/openstack-ansible/playbooks/setup-hosts.yml,2,0,2,0.83333,0,0
/home/brokenquark/ostk-ansi/ostk-ansi/openstack-ansible/playbooks/,/home/brokenquark/ostk-ansi/ostk-ansi/openstack-ansible/playbooks/setup-infrastructure.yml,2,0,2,0.53125,1,1
/home/brokenquark/ostk-ansi/ostk-ansi/openstack-ansible/playbooks/,/home/brokenquark/ostk-ansi/ostk-ansi/openstack-ansible/playbooks/setup-openstack.yml,2,0,2,0.7,0,0
/home/brokenquark/ostk-ansi/ostk-ansi/openstack-ansible/playbooks/,/home/brokenquark/ostk-ansi/ostk-ansi/openstack-ansible/playbooks/unbound-install.yml,5,4,1,0.86957,4,1
/home/brokenquark/ostk-ansi/ostk-ansi/openstack-ansible/playbooks/,/home/brokenquark/ostk-ansi/ostk-ansi/openstack-ansible/playbooks/utility-install.yml,8,6,2,0.52381,5,1
/home/brokenquark/ostk-ansi/ostk-ansi/openstack-ansible/releasenotes/notes/,/home/brokenquark/ostk-ansi/ostk-ansi/openstack-ansible/releasenotes/notes/add-keystone-admin-roles-setting-83198a721c64ee3c.yaml,1,0,1,1.0,0,0
/home/brokenquark/ostk-ansi/ostk-ansi/openstack-ansible/releasenotes/notes/,/home/brokenquark/ostk-ansi/ostk-ansi/openstack-ansible/releasenotes/notes/ansible-role-fetch-mode-cd163877e96d504a.yaml,1,0,1,1.0,0,0
/home/brokenquark/ostk-ansi/ostk-ansi/openstack-ansible/releasenotes/notes/,/home/brokenquark/ostk-ansi/ostk-ansi/openstack-ansible/releasenotes/notes/ceph-galaxy-roles-1a0a13be026e45d8.yaml,1,0,1,1.0,0,0
/home/brokenquark/ostk-ansi/ostk-ansi/openstack-ansible/releasenotes/notes/,/home/brokenquark/ostk-ansi/ostk-ansi/openstack-ansible/releasenotes/notes/combine_pip_roles-ba524dbaa601e1a1.yaml,1,0,1,1.0,0,0
/home/brokenquark/ostk-ansi/ostk-ansi/openstack-ansible/releasenotes/notes/,/home/brokenquark/ostk-ansi/ostk-ansi/openstack-ansible/releasenotes/notes/configurable_inventory_group-9f5b193221b7006d.yaml,1,0,1,1.0,0,0
/home/brokenquark/ostk-ansi/ostk-ansi/openstack-ansible/releasenotes/notes/,/home/brokenquark/ostk-ansi/ostk-ansi/openstack-ansible/releasenotes/notes/db-create-in-playbooks-6fb8232da53fe1e1.yaml,1,0,1,1.0,0,0
/home/brokenquark/ostk-ansi/ostk-ansi/openstack-ansible/releasenotes/notes/,/home/brokenquark/ostk-ansi/ostk-ansi/openstack-ansible/releasenotes/notes/inventory-arg-change-7d882d024187eb15.yaml,1,0,1,1.0,0,0
/home/brokenquark/ostk-ansi/ostk-ansi/openstack-ansible/releasenotes/notes/,/home/brokenquark/ostk-ansi/ostk-ansi/openstack-ansible/releasenotes/notes/inventory-check-groups-1cc245cdcbb999df.yaml,1,0,1,1.0,0,0
/home/brokenquark/ostk-ansi/ostk-ansi/openstack-ansible/releasenotes/notes/,/home/brokenquark/ostk-ansi/ostk-ansi/openstack-ansible/releasenotes/notes/inventory-debug-flag-ead0ae2a2a1d7b90.yaml,1,0,1,1.0,0,0
/home/brokenquark/ostk-ansi/ostk-ansi/openstack-ansible/releasenotes/notes/,/home/brokenquark/ostk-ansi/ostk-ansi/openstack-ansible/releasenotes/notes/inventory-main-function-arguments-8c43e4c7175937d3.yaml,1,0,1,1.0,0,0
/home/brokenquark/ostk-ansi/ostk-ansi/openstack-ansible/releasenotes/notes/,/home/brokenquark/ostk-ansi/ostk-ansi/openstack-ansible/releasenotes/notes/inventory-python-imports-c967b20e64b43758.yaml,1,0,1,1.0,0,0
/home/brokenquark/ostk-ansi/ostk-ansi/openstack-ansible/releasenotes/notes/,/home/brokenquark/ostk-ansi/ostk-ansi/openstack-ansible/releasenotes/notes/inventory_host_containers_naming-d1f42a0c91d68154.yaml,1,0,1,1.0,0,0
/home/brokenquark/ostk-ansi/ostk-ansi/openstack-ansible/releasenotes/notes/,/home/brokenquark/ostk-ansi/ostk-ansi/openstack-ansible/releasenotes/notes/non_inventory_hosts-c0fa4c185a01e78b.yaml,1,0,1,1.0,0,0
/home/brokenquark/ostk-ansi/ostk-ansi/openstack-ansible/releasenotes/notes/,/home/brokenquark/ostk-ansi/ostk-ansi/openstack-ansible/releasenotes/notes/os-tempest-roles-cead45b2cd38811f.yaml,1,0,1,1.0,0,0
/home/brokenquark/ostk-ansi/ostk-ansi/openstack-ansible/releasenotes/notes/,/home/brokenquark/ostk-ansi/ostk-ansi/openstack-ansible/releasenotes/notes/run-playbooks-refactor-c89400feb692cd91.yaml,1,0,1,1.0,0,0
/home/brokenquark/ostk-ansi/ostk-ansi/openstack-ansible/releasenotes/notes/,/home/brokenquark/ostk-ansi/ostk-ansi/openstack-ansible/releasenotes/notes/security-playbook-hosts-var-a9b71f3dbcda2cad.yaml,1,0,1,1.0,0,0
/home/brokenquark/ostk-ansi/ostk-ansi/openstack-ansible/scripts/,/home/brokenquark/ostk-ansi/ostk-ansi/openstack-ansible/scripts/get-ansible-role-requirements.yml,2,0,2,0.8427,5,1
/home/brokenquark/ostk-ansi/ostk-ansi/openstack-ansible/scripts/upgrade-utilities/playbooks/,/home/brokenquark/ostk-ansi/ostk-ansi/openstack-ansible/scripts/upgrade-utilities/playbooks/ansible_fact_cleanup.yml,2,1,1,0.96154,2,1
/home/brokenquark/ostk-ansi/ostk-ansi/openstack-ansible/scripts/upgrade-utilities/playbooks/,/home/brokenquark/ostk-ansi/ostk-ansi/openstack-ansible/scripts/upgrade-utilities/playbooks/ceph-galaxy-removal.yml,1,0,1,1.0,2,1
/home/brokenquark/ostk-ansi/ostk-ansi/openstack-ansible/scripts/upgrade-utilities/playbooks/,/home/brokenquark/ostk-ansi/ostk-ansi/openstack-ansible/scripts/upgrade-utilities/playbooks/deploy-config-changes.yml,6,3,3,0.4382,5,1
/home/brokenquark/ostk-ansi/ostk-ansi/openstack-ansible/scripts/upgrade-utilities/playbooks/,/home/brokenquark/ostk-ansi/ostk-ansi/openstack-ansible/scripts/upgrade-utilities/playbooks/galera-cluster-rolling-restart.yml,4,3,1,0.93103,2,1
/home/brokenquark/ostk-ansi/ostk-ansi/openstack-ansible/scripts/upgrade-utilities/playbooks/,/home/brokenquark/ostk-ansi/ostk-ansi/openstack-ansible/scripts/upgrade-utilities/playbooks/memcached-flush.yml,3,0,3,0.58824,2,1
/home/brokenquark/ostk-ansi/ostk-ansi/openstack-ansible/scripts/upgrade-utilities/playbooks/,/home/brokenquark/ostk-ansi/ostk-ansi/openstack-ansible/scripts/upgrade-utilities/playbooks/pip-conf-removal.yml,2,1,1,0.95833,2,1
/home/brokenquark/ostk-ansi/ostk-ansi/openstack-ansible/scripts/upgrade-utilities/playbooks/,/home/brokenquark/ostk-ansi/ostk-ansi/openstack-ansible/scripts/upgrade-utilities/playbooks/user-secrets-adjustment.yml,6,3,3,0.45238,2,1
/home/brokenquark/ostk-ansi/ostk-ansi/openstack-ansible/tests/roles/bootstrap-host/defaults/,/home/brokenquark/ostk-ansi/ostk-ansi/openstack-ansible/tests/roles/bootstrap-host/defaults/main.yml,13,7,6,0.26794,0,0
/home/brokenquark/ostk-ansi/ostk-ansi/openstack-ansible/tests/roles/bootstrap-host/files/,/home/brokenquark/ostk-ansi/ostk-ansi/openstack-ansible/tests/roles/bootstrap-host/files/user_variables_proxy.yml,1,0,1,1.0,0,0
/home/brokenquark/ostk-ansi/ostk-ansi/openstack-ansible/tests/roles/bootstrap-host/tasks/,/home/brokenquark/ostk-ansi/ostk-ansi/openstack-ansible/tests/roles/bootstrap-host/tasks/check-requirements.yml,9,5,4,0.28571,0,0
/home/brokenquark/ostk-ansi/ostk-ansi/openstack-ansible/tests/roles/bootstrap-host/tasks/,/home/brokenquark/ostk-ansi/ostk-ansi/openstack-ansible/tests/roles/bootstrap-host/tasks/install_packages.yml,3,1,2,0.9,0,0
/home/brokenquark/ostk-ansi/ostk-ansi/openstack-ansible/tests/roles/bootstrap-host/tasks/,/home/brokenquark/ostk-ansi/ostk-ansi/openstack-ansible/tests/roles/bootstrap-host/tasks/main.yml,7,3,4,0.57042,0,0
/home/brokenquark/ostk-ansi/ostk-ansi/openstack-ansible/tests/roles/bootstrap-host/tasks/,/home/brokenquark/ostk-ansi/ostk-ansi/openstack-ansible/tests/roles/bootstrap-host/tasks/prepare_aio_config.yml,8,3,5,0.40367,2,1
/home/brokenquark/ostk-ansi/ostk-ansi/openstack-ansible/tests/roles/bootstrap-host/tasks/,/home/brokenquark/ostk-ansi/ostk-ansi/openstack-ansible/tests/roles/bootstrap-host/tasks/prepare_ceph.yml,2,0,2,0.62195,2,1
