MONTH,FILE_NAME,HARD_CODE_SECR,EMPT_PASS,HTTP_USAG,BIND_USAG,SUSP_COMM,INTE_CHCK,TOTAL
2019-03-09 02:15:32.839862, /home/brokenquark/repo-ansi/sudheerchintala@LearnEra-Configuration/playbooks/roles/splunkforwarder/tasks/main.yml,1,0,0,0,0,0,1
2019-03-09 02:15:32.852950, /home/brokenquark/repo-ansi/sudheerchintala@LearnEra-Configuration/playbooks/roles/notifier/defaults/main.yml,2,2,0,0,0,0,4
2019-03-09 02:15:32.877035, /home/brokenquark/repo-ansi/sudheerchintala@LearnEra-Configuration/playbooks/roles/edx_ansible/defaults/main.yml,1,0,0,0,0,0,1
2019-03-09 02:15:32.900554, /home/brokenquark/repo-ansi/sudheerchintala@LearnEra-Configuration/playbooks/roles/snort/defaults/main.yml,0,0,2,0,0,1,3
2019-03-09 02:15:32.945113, /home/brokenquark/repo-ansi/sudheerchintala@LearnEra-Configuration/playbooks/roles/s3fs/defaults/main.yml,0,0,1,0,0,0,1
2019-03-09 02:15:32.954931, /home/brokenquark/repo-ansi/sudheerchintala@LearnEra-Configuration/playbooks/roles/mongo/defaults/main.yml,5,0,1,0,0,0,6
2019-03-09 02:15:33.046828, /home/brokenquark/repo-ansi/sudheerchintala@LearnEra-Configuration/playbooks/roles/edxapp/defaults/main.yml,92,2,4,0,1,0,99
2019-03-09 02:15:33.100682, /home/brokenquark/repo-ansi/sudheerchintala@LearnEra-Configuration/playbooks/roles/edxapp/tasks/deploy.yml,0,0,0,0,3,0,3
2019-03-09 02:15:33.141844, /home/brokenquark/repo-ansi/sudheerchintala@LearnEra-Configuration/playbooks/roles/rabbitmq/defaults/main.yml,5,0,2,0,0,1,8
2019-03-09 02:15:33.154518, /home/brokenquark/repo-ansi/sudheerchintala@LearnEra-Configuration/playbooks/roles/rabbitmq/tasks/main.yml,1,0,0,0,1,0,2
2019-03-09 02:15:33.163485, /home/brokenquark/repo-ansi/sudheerchintala@LearnEra-Configuration/playbooks/roles/analytics-server/defaults/main.yml,8,0,0,0,0,0,8
2019-03-09 02:15:33.196012, /home/brokenquark/repo-ansi/sudheerchintala@LearnEra-Configuration/playbooks/roles/insights/defaults/main.yml,4,0,1,0,0,0,5
2019-03-09 02:15:33.213716, /home/brokenquark/repo-ansi/sudheerchintala@LearnEra-Configuration/playbooks/roles/supervisor/defaults/main.yml,1,0,0,0,0,0,1
2019-03-09 02:15:33.228155, /home/brokenquark/repo-ansi/sudheerchintala@LearnEra-Configuration/playbooks/roles/browsers/defaults/main.yml,0,0,1,0,0,1,2
2019-03-09 02:15:33.234331, /home/brokenquark/repo-ansi/sudheerchintala@LearnEra-Configuration/playbooks/roles/nltk/defaults/main.yml,0,0,3,0,0,3,6
2019-03-09 02:15:33.248582, /home/brokenquark/repo-ansi/sudheerchintala@LearnEra-Configuration/playbooks/roles/discern/defaults/main.yml,5,0,1,0,0,1,7
2019-03-09 02:15:33.266205, /home/brokenquark/repo-ansi/sudheerchintala@LearnEra-Configuration/playbooks/roles/discern/tasks/main.yml,0,0,0,0,1,0,1
2019-03-09 02:15:33.326945, /home/brokenquark/repo-ansi/sudheerchintala@LearnEra-Configuration/playbooks/roles/xqwatcher/defaults/main.yml,5,0,0,0,0,0,5
2019-03-09 02:15:33.355182, /home/brokenquark/repo-ansi/sudheerchintala@LearnEra-Configuration/playbooks/roles/jenkins_worker/defaults/main.yml,1,0,1,0,0,2,4
2019-03-09 02:15:33.366485, /home/brokenquark/repo-ansi/sudheerchintala@LearnEra-Configuration/playbooks/roles/jenkins_worker/tasks/system.yml,0,0,0,0,2,0,2
2019-03-09 02:15:33.382765, /home/brokenquark/repo-ansi/sudheerchintala@LearnEra-Configuration/playbooks/roles/datadog/defaults/main.yml,1,0,1,0,0,0,2
2019-03-09 02:15:33.399612, /home/brokenquark/repo-ansi/sudheerchintala@LearnEra-Configuration/playbooks/roles/xqueue/defaults/main.yml,9,0,0,0,0,0,9
2019-03-09 02:15:33.427554, /home/brokenquark/repo-ansi/sudheerchintala@LearnEra-Configuration/playbooks/roles/nginx/defaults/main.yml,2,0,0,0,0,0,2
2019-03-09 02:15:33.446701, /home/brokenquark/repo-ansi/sudheerchintala@LearnEra-Configuration/playbooks/roles/shibboleth/defaults/main.yml,3,0,1,0,0,0,4
2019-03-09 02:15:33.464015, /home/brokenquark/repo-ansi/sudheerchintala@LearnEra-Configuration/playbooks/roles/local_dev/defaults/main.yml,1,0,0,0,0,0,1
2019-03-09 02:15:33.488609, /home/brokenquark/repo-ansi/sudheerchintala@LearnEra-Configuration/playbooks/edx-west/stage-worker.yml,1,0,0,0,0,0,1
2019-03-09 02:15:33.542903, /home/brokenquark/repo-ansi/sudheerchintala@LearnEra-Configuration/playbooks/edx-west/stage-notifier-only.yml,1,0,0,0,0,0,1
2019-03-09 02:15:33.654516, /home/brokenquark/repo-ansi/sudheerchintala@LearnEra-Configuration/playbooks/edx-east/edx_provision.yml,3,0,0,0,0,0,3
2019-03-09 02:15:33.661720, /home/brokenquark/repo-ansi/sudheerchintala@LearnEra-Configuration/playbooks/edx-east/add-ubuntu-key.yml,1,0,0,0,0,0,1
2019-03-09 02:15:33.703782, /home/brokenquark/repo-ansi/sudheerchintala@LearnEra-Configuration/playbooks/edx-east/remove-ubuntu-key.yml,1,0,0,0,0,0,1
2019-03-09 02:15:33.723661, /home/brokenquark/repo-ansi/sudheerchintala@LearnEra-Configuration/playbooks/edx-east/edx_notifier.yml,5,0,0,0,0,0,5
2019-03-09 02:15:33.751070, /home/brokenquark/repo-ansi/sudheerchintala@LearnEra-Configuration/playbooks/edx-east/ora2.yml,3,0,0,0,0,0,3
2019-03-09 02:15:33.783851, /home/brokenquark/repo-ansi/sudheerchintala@LearnEra-Configuration/playbooks/edx-east/create_dbs.yml,4,0,0,0,0,0,4
2019-03-09 02:15:33.791262, /home/brokenquark/repo-ansi/sudheerchintala@LearnEra-Configuration/playbooks/secure_example/vars/edxapp_ref_custom_vars.yml,2,0,0,0,0,0,2
2019-03-09 02:15:33.819005, /home/brokenquark/repo-ansi/sudheerchintala@LearnEra-Configuration/playbooks/secure_example/vars/edxapp_ref_vars.yml,34,0,0,0,0,0,34
2019-03-09 02:15:33.821454, /home/brokenquark/repo-ansi/sudheerchintala@LearnEra-Configuration/playbooks/secure_example/vars/edxapp_ref_users.yml,2,0,0,0,0,0,2
2019-03-09 02:15:33.824240, /home/brokenquark/repo-ansi/sudheerchintala@LearnEra-Configuration/playbooks/secure_example/vars/gerrit.yml,7,0,0,0,0,0,7
2019-03-09 02:15:57.501382, /home/brokenquark/repo-ansi/vccw-team@vccw/provision/playbooks/wordpress.yml,2,0,0,0,0,0,2
2019-03-09 02:15:57.521839, /home/brokenquark/repo-ansi/vccw-team@vccw/provision/playbooks/commands.yml,0,0,1,0,0,1,2
2019-03-09 02:16:34.346736, /home/brokenquark/repo-ansi/yanyao@newton/playbooks/etcd-install.yml,1,0,0,0,0,0,1
2019-03-09 02:16:34.355856, /home/brokenquark/repo-ansi/yanyao@newton/playbooks/memcached-install.yml,1,0,0,0,0,0,1
2019-03-09 02:16:34.359067, /home/brokenquark/repo-ansi/yanyao@newton/playbooks/openstack-hosts-setup.yml,1,0,0,0,0,0,1
2019-03-09 02:16:34.368011, /home/brokenquark/repo-ansi/yanyao@newton/playbooks/os-gnocchi-install.yml,2,0,0,0,0,0,2
2019-03-09 02:16:34.377137, /home/brokenquark/repo-ansi/yanyao@newton/playbooks/rabbitmq-install.yml,4,0,0,0,0,0,4
2019-03-09 02:16:34.392193, /home/brokenquark/repo-ansi/yanyao@newton/playbooks/os-keystone-install.yml,3,0,0,0,0,0,3
2019-03-09 02:16:34.405029, /home/brokenquark/repo-ansi/yanyao@newton/playbooks/os-glance-install.yml,2,0,0,0,0,0,2
2019-03-09 02:16:34.426102, /home/brokenquark/repo-ansi/yanyao@newton/playbooks/os-nova-install.yml,3,0,0,0,0,0,3
2019-03-09 02:16:34.428999, /home/brokenquark/repo-ansi/yanyao@newton/playbooks/os-swift-sync.yml,1,0,0,0,0,0,1
2019-03-09 02:16:34.434229, /home/brokenquark/repo-ansi/yanyao@newton/playbooks/ceph-osd.yml,1,0,0,0,0,0,1
2019-03-09 02:16:34.443323, /home/brokenquark/repo-ansi/yanyao@newton/playbooks/unbound-install.yml,2,0,0,0,0,0,2
2019-03-09 02:16:34.447618, /home/brokenquark/repo-ansi/yanyao@newton/playbooks/os-tempest-install.yml,1,0,0,0,0,0,1
2019-03-09 02:16:34.457690, /home/brokenquark/repo-ansi/yanyao@newton/playbooks/os-swift-install.yml,3,0,0,0,0,0,3
2019-03-09 02:16:34.472207, /home/brokenquark/repo-ansi/yanyao@newton/playbooks/repo-build.yml,1,0,0,0,0,0,1
2019-03-09 02:16:34.487074, /home/brokenquark/repo-ansi/yanyao@newton/playbooks/os-horizon-install.yml,2,0,0,0,0,0,2
2019-03-09 02:16:34.496992, /home/brokenquark/repo-ansi/yanyao@newton/playbooks/os-ceilometer-install.yml,1,0,0,0,0,0,1
2019-03-09 02:16:34.505118, /home/brokenquark/repo-ansi/yanyao@newton/playbooks/galera-install.yml,2,0,0,0,0,0,2
2019-03-09 02:16:34.509884, /home/brokenquark/repo-ansi/yanyao@newton/playbooks/os-rally-install.yml,1,0,0,0,0,0,1
2019-03-09 02:16:34.512239, /home/brokenquark/repo-ansi/yanyao@newton/playbooks/security-hardening.yml,1,0,0,0,0,0,1
2019-03-09 02:16:34.527779, /home/brokenquark/repo-ansi/yanyao@newton/playbooks/os-cinder-install.yml,2,0,0,0,0,0,2
2019-03-09 02:16:34.539138, /home/brokenquark/repo-ansi/yanyao@newton/playbooks/utility-install.yml,3,0,0,0,0,0,3
2019-03-09 02:16:34.544956, /home/brokenquark/repo-ansi/yanyao@newton/playbooks/rsyslog-install.yml,1,0,0,0,0,0,1
2019-03-09 02:16:34.552295, /home/brokenquark/repo-ansi/yanyao@newton/playbooks/os-magnum-install.yml,1,0,0,0,0,0,1
2019-03-09 02:16:34.568174, /home/brokenquark/repo-ansi/yanyao@newton/playbooks/os-neutron-install.yml,1,0,0,0,0,0,1
2019-03-09 02:16:34.578017, /home/brokenquark/repo-ansi/yanyao@newton/playbooks/os-heat-install.yml,2,0,0,0,0,0,2
2019-03-09 02:16:34.585189, /home/brokenquark/repo-ansi/yanyao@newton/playbooks/lxc-containers-destroy.yml,1,0,0,0,0,0,1
2019-03-09 02:16:34.593425, /home/brokenquark/repo-ansi/yanyao@newton/playbooks/os-aodh-install.yml,3,0,0,0,0,0,3
2019-03-09 02:16:34.603623, /home/brokenquark/repo-ansi/yanyao@newton/playbooks/ceph-mon.yml,2,0,0,0,0,0,2
2019-03-09 02:16:34.613139, /home/brokenquark/repo-ansi/yanyao@newton/playbooks/haproxy-install.yml,2,0,0,0,0,0,2
2019-03-09 02:16:34.617040, /home/brokenquark/repo-ansi/yanyao@newton/playbooks/lxc-containers-create.yml,1,0,0,0,0,0,1
2019-03-09 02:16:34.627423, /home/brokenquark/repo-ansi/yanyao@newton/playbooks/os-ironic-install.yml,2,0,0,0,0,0,2
2019-03-09 02:16:34.634593, /home/brokenquark/repo-ansi/yanyao@newton/playbooks/lxc-hosts-setup.yml,1,0,0,0,0,0,1
2019-03-09 02:16:34.642957, /home/brokenquark/repo-ansi/yanyao@newton/playbooks/repo-server.yml,1,0,0,0,0,0,1
2019-03-09 02:16:34.652129, /home/brokenquark/repo-ansi/yanyao@newton/playbooks/os-sahara-install.yml,1,0,0,0,0,0,1
2019-03-09 02:16:34.750023, /home/brokenquark/repo-ansi/yanyao@newton/playbooks/common-tasks/os-lxc-container-setup.yml,0,0,0,0,4,0,4
2019-03-09 02:16:34.765019, /home/brokenquark/repo-ansi/yanyao@newton/playbooks/roles/system_crontab_coordination/tasks/main.yml,1,0,0,0,0,0,1
2019-03-09 02:16:34.773045, /home/brokenquark/repo-ansi/yanyao@newton/playbooks/inventory/group_vars/utility_all.yml,1,0,0,0,0,0,1
2019-03-09 02:16:34.791599, /home/brokenquark/repo-ansi/yanyao@newton/playbooks/inventory/group_vars/horizon_all.yml,2,0,0,0,0,0,2
2019-03-09 02:16:34.793195, /home/brokenquark/repo-ansi/yanyao@newton/playbooks/inventory/group_vars/ironic_all.yml,1,0,0,0,0,0,1
2019-03-09 02:16:34.800234, /home/brokenquark/repo-ansi/yanyao@newton/playbooks/inventory/group_vars/magnum_all.yml,3,0,0,0,0,0,3
2019-03-09 02:16:34.862724, /home/brokenquark/repo-ansi/yanyao@newton/playbooks/inventory/group_vars/all.yml,31,0,0,0,1,0,32
2019-03-09 02:16:34.865199, /home/brokenquark/repo-ansi/yanyao@newton/playbooks/inventory/group_vars/neutron_all.yml,1,0,0,0,0,0,1
2019-03-09 02:16:34.868229, /home/brokenquark/repo-ansi/yanyao@newton/playbooks/inventory/group_vars/neutron_agent.yml,0,0,0,0,1,0,1
2019-03-09 02:16:34.871030, /home/brokenquark/repo-ansi/yanyao@newton/playbooks/inventory/group_vars/rabbitmq_all.yml,0,0,0,0,1,0,1
2019-03-09 02:16:34.877165, /home/brokenquark/repo-ansi/yanyao@newton/playbooks/inventory/group_vars/repo_all.yml,1,0,0,0,0,0,1
2019-03-09 02:16:35.068467, /home/brokenquark/repo-ansi/yanyao@newton/scripts/upgrade-utilities/playbooks/memcached-flush.yml,1,0,0,0,0,0,1
2019-03-09 02:16:35.074227, /home/brokenquark/repo-ansi/yanyao@newton/scripts/upgrade-utilities/playbooks/ceilometer-api-init-delete.yml,1,0,0,0,0,0,1
2019-03-09 02:16:35.076871, /home/brokenquark/repo-ansi/yanyao@newton/scripts/upgrade-utilities/playbooks/ansible_fact_cleanup.yml,1,0,0,0,0,0,1
2019-03-09 02:16:35.079070, /home/brokenquark/repo-ansi/yanyao@newton/scripts/upgrade-utilities/playbooks/mariadb-apt-cleanup.yml,1,0,0,0,0,0,1
2019-03-09 02:16:35.084537, /home/brokenquark/repo-ansi/yanyao@newton/scripts/upgrade-utilities/playbooks/db-collation-alter.yml,1,0,0,0,0,0,1
2019-03-09 02:16:35.091196, /home/brokenquark/repo-ansi/yanyao@newton/scripts/upgrade-utilities/playbooks/galera-cluster-rolling-restart.yml,1,0,0,0,0,0,1
2019-03-09 02:16:35.097110, /home/brokenquark/repo-ansi/yanyao@newton/scripts/upgrade-utilities/playbooks/user-secrets-adjustment.yml,1,0,0,0,0,0,1
2019-03-09 02:16:35.119204, /home/brokenquark/repo-ansi/yanyao@newton/scripts/upgrade-utilities/playbooks/pip-conf-removal.yml,1,0,0,0,0,0,1
2019-03-09 02:16:35.124760, /home/brokenquark/repo-ansi/yanyao@newton/scripts/upgrade-utilities/playbooks/aodh-api-init-delete.yml,1,0,0,0,0,0,1
2019-03-09 02:16:35.132064, /home/brokenquark/repo-ansi/yanyao@newton/scripts/upgrade-utilities/playbooks/deploy-config-changes.yml,2,0,0,0,0,0,2
2019-03-09 02:16:35.134745, /home/brokenquark/repo-ansi/yanyao@openstack-deployment/rpc_deployment/playbooks/deprecated.yml,1,0,0,0,0,0,1
2019-03-09 02:16:35.136074, /home/brokenquark/repo-ansi/yanyao@openstack-deployment/rpc_deployment/playbooks/deprecated/deprecated.yml,1,0,0,0,0,0,1
2019-03-09 02:16:35.277519, /home/brokenquark/repo-ansi/yanyao@openstack-deployment/playbooks/elasticsearch.yml,2,0,0,0,0,0,2
2019-03-09 02:16:35.283352, /home/brokenquark/repo-ansi/yanyao@openstack-deployment/playbooks/memcached-install.yml,1,0,0,0,0,0,1
2019-03-09 02:16:35.287234, /home/brokenquark/repo-ansi/yanyao@openstack-deployment/playbooks/repo-clone-mirror.yml,1,0,0,0,0,0,1
2019-03-09 02:16:35.289158, /home/brokenquark/repo-ansi/yanyao@openstack-deployment/playbooks/openstack-hosts-setup.yml,1,0,0,0,0,0,1
2019-03-09 02:16:35.291964, /home/brokenquark/repo-ansi/yanyao@openstack-deployment/playbooks/repo-store-source.yml,1,0,0,0,0,0,1
2019-03-09 02:16:35.298691, /home/brokenquark/repo-ansi/yanyao@openstack-deployment/playbooks/rabbitmq-install.yml,1,0,0,0,0,0,1
2019-03-09 02:16:35.311889, /home/brokenquark/repo-ansi/yanyao@openstack-deployment/playbooks/os-keystone-install.yml,1,0,0,0,0,0,1
2019-03-09 02:16:35.326303, /home/brokenquark/repo-ansi/yanyao@openstack-deployment/playbooks/beaver.yml,1,0,0,0,0,0,1
2019-03-09 02:16:35.339784, /home/brokenquark/repo-ansi/yanyao@openstack-deployment/playbooks/os-glance-install.yml,1,0,0,0,0,0,1
2019-03-09 02:16:35.343459, /home/brokenquark/repo-ansi/yanyao@openstack-deployment/playbooks/haproxy.yml,1,0,0,0,0,0,1
2019-03-09 02:16:35.364806, /home/brokenquark/repo-ansi/yanyao@openstack-deployment/playbooks/os-nova-install.yml,1,0,0,0,0,0,1
2019-03-09 02:16:35.367831, /home/brokenquark/repo-ansi/yanyao@openstack-deployment/playbooks/os-swift-sync.yml,1,0,0,0,0,0,1
2019-03-09 02:16:35.369559, /home/brokenquark/repo-ansi/yanyao@openstack-deployment/playbooks/logstash.yml,1,0,0,0,0,0,1
2019-03-09 02:16:35.374651, /home/brokenquark/repo-ansi/yanyao@openstack-deployment/playbooks/ceph-osd.yml,1,0,0,0,0,0,1
2019-03-09 02:16:35.384634, /home/brokenquark/repo-ansi/yanyao@openstack-deployment/playbooks/os-swift-setup.yml,2,0,0,0,0,0,2
2019-03-09 02:16:35.388533, /home/brokenquark/repo-ansi/yanyao@openstack-deployment/playbooks/os-tempest-install.yml,1,0,0,0,0,0,1
2019-03-09 02:16:35.399665, /home/brokenquark/repo-ansi/yanyao@openstack-deployment/playbooks/repo-build.yml,1,0,0,0,0,0,1
2019-03-09 02:16:35.413516, /home/brokenquark/repo-ansi/yanyao@openstack-deployment/playbooks/os-horizon-install.yml,1,0,0,0,0,0,1
2019-03-09 02:16:35.431493, /home/brokenquark/repo-ansi/yanyao@openstack-deployment/playbooks/os-ceilometer-install.yml,1,0,0,0,0,0,1
2019-03-09 02:16:35.434045, /home/brokenquark/repo-ansi/yanyao@openstack-deployment/playbooks/kibana.yml,1,0,0,0,0,0,1
2019-03-09 02:16:35.450069, /home/brokenquark/repo-ansi/yanyao@openstack-deployment/playbooks/galera-install.yml,1,0,0,0,0,0,1
2019-03-09 02:16:35.471060, /home/brokenquark/repo-ansi/yanyao@openstack-deployment/playbooks/os-cinder-install.yml,1,0,0,0,0,0,1
2019-03-09 02:16:35.484673, /home/brokenquark/repo-ansi/yanyao@openstack-deployment/playbooks/utility-install.yml,3,0,0,0,0,0,3
2019-03-09 02:16:35.494742, /home/brokenquark/repo-ansi/yanyao@openstack-deployment/playbooks/rsyslog-install.yml,1,0,0,0,0,0,1
2019-03-09 02:16:35.510256, /home/brokenquark/repo-ansi/yanyao@openstack-deployment/playbooks/os-neutron-install.yml,1,0,0,0,0,0,1
2019-03-09 02:16:35.521217, /home/brokenquark/repo-ansi/yanyao@openstack-deployment/playbooks/os-heat-install.yml,1,0,0,0,0,0,1
2019-03-09 02:16:35.525347, /home/brokenquark/repo-ansi/yanyao@openstack-deployment/playbooks/lxc-containers-destroy.yml,1,0,0,0,0,0,1
2019-03-09 02:16:35.529018, /home/brokenquark/repo-ansi/yanyao@openstack-deployment/playbooks/ceph-mon.yml,1,0,0,0,0,0,1
2019-03-09 02:16:35.535440, /home/brokenquark/repo-ansi/yanyao@openstack-deployment/playbooks/haproxy-install.yml,1,0,0,0,0,0,1
2019-03-09 02:16:35.539323, /home/brokenquark/repo-ansi/yanyao@openstack-deployment/playbooks/lxc-containers-create.yml,1,0,0,0,0,0,1
2019-03-09 02:16:35.543059, /home/brokenquark/repo-ansi/yanyao@openstack-deployment/playbooks/lxc-hosts-setup.yml,1,0,0,0,0,0,1
2019-03-09 02:16:35.551220, /home/brokenquark/repo-ansi/yanyao@openstack-deployment/playbooks/repo-server.yml,1,0,0,0,0,0,1
2019-03-09 02:16:35.574699, /home/brokenquark/repo-ansi/yanyao@openstack-deployment/playbooks/vars/configs/haproxy_config.yml,1,0,0,0,0,0,1
2019-03-09 02:16:35.599195, /home/brokenquark/repo-ansi/yanyao@openstack-deployment/playbooks/roles/lxc_hosts/defaults/main.yml,4,0,0,0,2,0,6
2019-03-09 02:16:35.610025, /home/brokenquark/repo-ansi/yanyao@openstack-deployment/playbooks/roles/lxc_hosts/tasks/lxc_pre_install.yml,1,0,0,0,0,0,1
2019-03-09 02:16:35.652820, /home/brokenquark/repo-ansi/yanyao@openstack-deployment/playbooks/roles/system_crontab_coordination/tasks/main.yml,1,0,0,0,0,0,1
2019-03-09 02:16:35.671513, /home/brokenquark/repo-ansi/yanyao@openstack-deployment/playbooks/roles/os_swift/defaults/main.yml,6,0,0,0,0,0,6
2019-03-09 02:16:35.704572, /home/brokenquark/repo-ansi/yanyao@openstack-deployment/playbooks/roles/os_swift/tasks/swift_pre_install.yml,4,0,0,0,0,0,4
2019-03-09 02:16:35.741939, /home/brokenquark/repo-ansi/yanyao@openstack-deployment/playbooks/roles/os_swift/tasks/swift_upstart_common_init.yml,1,0,0,0,0,0,1
2019-03-09 02:16:35.756757, /home/brokenquark/repo-ansi/yanyao@openstack-deployment/playbooks/roles/os_swift/tasks/swift_storage_hosts_setup.yml,2,0,0,0,0,0,2
2019-03-09 02:16:35.809837, /home/brokenquark/repo-ansi/yanyao@openstack-deployment/playbooks/roles/memcached_server/defaults/main.yml,1,0,0,0,0,0,1
2019-03-09 02:16:35.815745, /home/brokenquark/repo-ansi/yanyao@openstack-deployment/playbooks/roles/memcached_server/tasks/memcached_config.yml,2,0,0,0,0,0,2
2019-03-09 02:16:35.830437, /home/brokenquark/repo-ansi/yanyao@openstack-deployment/playbooks/roles/elasticsearch/defaults/main.yml,0,0,2,0,0,0,2
2019-03-09 02:16:35.838811, /home/brokenquark/repo-ansi/yanyao@openstack-deployment/playbooks/roles/elasticsearch/templates/elasticsearch.yml,0,0,0,0,6,0,6
2019-03-09 02:16:35.860845, /home/brokenquark/repo-ansi/yanyao@openstack-deployment/playbooks/roles/elasticsearch/tasks/elasticsearch_post_install.yml,4,0,0,0,0,0,4
2019-03-09 02:16:35.869033, /home/brokenquark/repo-ansi/yanyao@openstack-deployment/playbooks/roles/logstash/defaults/main.yml,0,0,1,0,0,0,1
2019-03-09 02:16:35.880829, /home/brokenquark/repo-ansi/yanyao@openstack-deployment/playbooks/roles/logstash/tasks/logstash_post_install.yml,4,0,0,0,0,0,4
2019-03-09 02:16:35.898333, /home/brokenquark/repo-ansi/yanyao@openstack-deployment/playbooks/roles/ceph-mon/defaults/main.yml,1,0,0,0,0,0,1
2019-03-09 02:16:35.930350, /home/brokenquark/repo-ansi/yanyao@openstack-deployment/playbooks/roles/ceph-mon/tasks/ceph_keys.yml,2,0,0,0,0,0,2
2019-03-09 02:16:35.934848, /home/brokenquark/repo-ansi/yanyao@openstack-deployment/playbooks/roles/ceph-mon/tasks/docker/fetch_configs.yml,1,0,0,0,0,0,1
2019-03-09 02:16:35.950463, /home/brokenquark/repo-ansi/yanyao@openstack-deployment/playbooks/roles/ceph-mon/tasks/docker/pre_requisite.yml,0,0,0,0,1,0,1
2019-03-09 02:16:35.969491, /home/brokenquark/repo-ansi/yanyao@openstack-deployment/playbooks/roles/os_glance/defaults/main.yml,5,0,0,2,0,0,7
2019-03-09 02:16:35.973455, /home/brokenquark/repo-ansi/yanyao@openstack-deployment/playbooks/roles/os_glance/tasks/glance_upstart_common_init.yml,1,0,0,0,0,0,1
2019-03-09 02:16:35.987612, /home/brokenquark/repo-ansi/yanyao@openstack-deployment/playbooks/roles/os_glance/tasks/glance_pre_install.yml,1,0,0,0,0,0,1
2019-03-09 02:16:36.017696, /home/brokenquark/repo-ansi/yanyao@openstack-deployment/playbooks/roles/os_glance/tasks/glance_post_install.yml,1,0,0,0,0,0,1
2019-03-09 02:16:36.045483, /home/brokenquark/repo-ansi/yanyao@openstack-deployment/playbooks/roles/galera_client/defaults/main.yml,2,0,0,0,0,0,2
2019-03-09 02:16:36.057415, /home/brokenquark/repo-ansi/yanyao@openstack-deployment/playbooks/roles/galera_client/tasks/galera_client_post_install.yml,1,0,0,0,0,0,1
2019-03-09 02:16:36.072633, /home/brokenquark/repo-ansi/yanyao@openstack-deployment/playbooks/roles/openstack_hosts/defaults/main.yml,21,0,0,0,0,0,21
2019-03-09 02:16:36.079570, /home/brokenquark/repo-ansi/yanyao@openstack-deployment/playbooks/roles/openstack_hosts/tasks/openstack_lvm_config.yml,1,0,0,0,0,0,1
2019-03-09 02:16:36.112809, /home/brokenquark/repo-ansi/yanyao@openstack-deployment/playbooks/roles/openstack_hosts/tasks/openstack_release.yml,1,0,0,0,0,0,1
2019-03-09 02:16:36.126263, /home/brokenquark/repo-ansi/yanyao@openstack-deployment/playbooks/roles/os_swift_sync/defaults/main.yml,1,0,0,0,0,0,1
2019-03-09 02:16:36.142425, /home/brokenquark/repo-ansi/yanyao@openstack-deployment/playbooks/roles/os_swift_sync/tasks/swift_rings_distribute.yml,2,0,0,0,0,0,2
2019-03-09 02:16:36.208236, /home/brokenquark/repo-ansi/yanyao@openstack-deployment/playbooks/roles/os_nova/defaults/main.yml,10,0,0,0,0,0,10
2019-03-09 02:16:36.229750, /home/brokenquark/repo-ansi/yanyao@openstack-deployment/playbooks/roles/os_nova/tasks/nova_pre_install.yml,5,0,0,0,0,0,5
2019-03-09 02:16:36.299597, /home/brokenquark/repo-ansi/yanyao@openstack-deployment/playbooks/roles/os_nova/tasks/nova_post_install.yml,2,0,0,0,0,0,2
2019-03-09 02:16:36.317101, /home/brokenquark/repo-ansi/yanyao@openstack-deployment/playbooks/roles/os_nova/tasks/nova_upstart_common_init.yml,1,0,0,0,0,0,1
2019-03-09 02:16:36.327092, /home/brokenquark/repo-ansi/yanyao@openstack-deployment/playbooks/roles/ceph-osd/defaults/main.yml,2,0,0,0,0,0,2
2019-03-09 02:16:36.336134, /home/brokenquark/repo-ansi/yanyao@openstack-deployment/playbooks/roles/ceph-osd/tasks/osd_fragment.yml,3,0,0,0,0,0,3
2019-03-09 02:16:36.346775, /home/brokenquark/repo-ansi/yanyao@openstack-deployment/playbooks/roles/ceph-osd/tasks/pre_requisite.yml,1,0,0,0,0,0,1
2019-03-09 02:16:36.369403, /home/brokenquark/repo-ansi/yanyao@openstack-deployment/playbooks/roles/ceph-osd/tasks/check_devices.yml,0,0,0,0,3,0,3
2019-03-09 02:16:36.372856, /home/brokenquark/repo-ansi/yanyao@openstack-deployment/playbooks/roles/ceph-osd/tasks/docker/fetch_configs.yml,1,0,0,0,0,0,1
2019-03-09 02:16:36.380456, /home/brokenquark/repo-ansi/yanyao@openstack-deployment/playbooks/roles/ceph-osd/tasks/docker/start_docker_osd.yml,1,0,0,0,0,0,1
2019-03-09 02:16:36.386371, /home/brokenquark/repo-ansi/yanyao@openstack-deployment/playbooks/roles/ceph-osd/tasks/docker/pre_requisite.yml,0,0,0,0,1,0,1
2019-03-09 02:16:36.409347, /home/brokenquark/repo-ansi/yanyao@openstack-deployment/playbooks/roles/os_horizon/defaults/main.yml,7,0,1,0,0,0,8
2019-03-09 02:16:36.434449, /home/brokenquark/repo-ansi/yanyao@openstack-deployment/playbooks/roles/os_horizon/tasks/horizon_apache.yml,1,0,0,0,0,0,1
2019-03-09 02:16:36.467656, /home/brokenquark/repo-ansi/yanyao@openstack-deployment/playbooks/roles/os_horizon/tasks/horizon_ssl_user_provided.yml,2,0,0,0,0,0,2
2019-03-09 02:16:36.485306, /home/brokenquark/repo-ansi/yanyao@openstack-deployment/playbooks/roles/rabbitmq_server/defaults/main.yml,5,0,0,0,0,1,6
